F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75
3,3,89,90,,13,1,76,,13,4,,,,,2,3,4,,6,,8,,,11,12,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,6000,6000,5,66.6666666666667,,,5,5,5,10,4,9,2,1,4,1,1,3,1
3,3,89,90,,13,1,76,,13,4,,,,,2,3,4,5,,7,8,,,,,,,15,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,4000,4000,4,44.4444444444444,,,5,5,5,12,4,9,2,1,4,1,2,3,
3,3,89,90,,13,1,76,,13,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,2,,4,,,,,,,,,,,15,,,1,2,,4,,,7,,4000,4000,4,44.4444444444444,,,5,5,5,11,4,9,2,1,4,1,2,3,1
3,3,89,90,,13,1,76,,13,4,,,,1,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5314.86,5314.86,5,59.054,,,5,5,5,6,2,2,2,2,4,1,1,3,1
3,3,89,90,,13,1,76,,13,4,,,,1,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5484.5,5484.5,5,60.9388888888889,,,5,5,5,6,2,2,2,1,4,1,1,3,1
3,3,89,90,,13,1,76,,13,4,,,,1,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5495,5495,5,61.0555555555556,,,4,4,4,12,4,2,2,2,4,1,1,3,
3,3,89,90,,13,1,76,,13,4,,,,1,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,6568.8,6568.8,5,72.9866666666667,,,5,5,5,11,4,2,2,1,4,1,1,3,1
3,3,89,90,,13,1,76,,13,4,,,,1,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,6568.8,6568.8,5,72.9866666666667,,,5,5,5,11,4,2,2,1,4,1,1,3,1
3,3,89,90,,13,1,76,,13,4,,,,1,2,,,,,,,,,,,,,15,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,3134,3134,4,34.8222222222222,,,5,5,4,6,2,2,2,1,4,1,1,3,
3,3,89,90,,13,1,76,,13,4,,,,1,2,,,,,,,,,,12,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3574.2,3574.2,4,39.7133333333333,,,5,5,5,10,4,2,2,2,4,1,1,3,1
3,3,89,90,,13,1,76,,13,4,,,,1,2,,,,,7,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,9420,9420,5,104.666666666667,,,5,5,5,12,4,2,2,1,4,1,1,3,
3,3,89,90,,13,1,76,,13,4,,,,1,2,,,5,,7,,,10,,12,,,15,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,10990,,6,122.111111111111,,,4,4,4,12,4,2,2,2,4,1,1,3,
3,3,89,90,,13,1,76,,13,4,,,,1,2,3,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,14,,,,1,,,,,,7,,5495,5495,5,61.0555555555556,,,5,5,5,12,4,2,2,2,4,1,1,3,1
3,3,89,90,,13,1,76,,13,4,,,,1,2,3,,,,,,,,11,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,15700,,6,174.444444444444,,,5,5,5,12,4,2,2,2,4,1,1,3,1
3,3,89,90,,13,1,76,,13,4,,,,1,2,3,,,,,,9,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5484.5,5484.5,5,60.9388888888889,,,5,5,5,6,2,2,2,2,4,1,2,3,1
3,3,89,90,,13,1,76,,13,4,,,,1,2,3,,5,6,,,,,,12,,,15,,,1,2,3,,,,,,,,,,,,,,,1,2,3,,,,,,5966,5966,5,66.2888888888889,,,5,5,5,12,4,2,2,2,4,1,1,3,1
3,3,89,90,,13,1,76,,13,4,,,,1,2,3,4,,,7,,,,,12,,,15,,,1,,,,,,,,,,,,,14,,,,1,,,,,,7,,7850,7850,5,87.2222222222222,,,5,5,5,12,4,2,2,2,4,1,1,3,
3,3,89,90,,13,1,76,,13,4,,,,1,2,3,4,,6,,,,,,,,,15,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,4701,4701,4,52.2333333333333,,,5,5,5,6,2,2,1,2,4,1,2,3,
3,3,89,90,,13,1,76,,13,6,,,,,,,,,,,,,,,12,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3000,3000,3,33.3333333333333,,,4,4,4,6,2,20,2,3,6,1,1,3,
3,3,89,90,,13,2,90,,13,2,13,3,1,,2,3,4,5,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,16,,1,,,,,,7,,3475.8,3475.8,4,38.62,,,5,5,5,10,4,13,1,3,2,2,2,3,
3,3,89,90,,13,2,90,,13,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,5,,,,4710,4710,4,52.3333333333333,,,4,4,2,12,4,2,1,2,3,2,1,3,
3,3,89,90,,13,2,90,,13,3,,,,1,,,,,,,,,,,,,14,,,,1,2,3,,,,,,,,,,,,,,,1,2,3,,,,,,3102,3102,4,34.4666666666667,,,5,4,4,1,1,2,1,4,3,2,1,3,1
3,3,89,90,,13,2,90,,13,3,,,,1,2,3,4,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,6204,6204,5,68.9333333333333,,,5,5,5,1,1,2,1,2,3,2,1,3,
3,3,9,10,10,3,2,10,10,3,1,1,2,,1,2,3,4,5,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,3334.5,3334.5,4,333.45,333.45,4,5,5,5,11,4,4,2,2,1,2,1,3,
3,3,9,10,10,3,2,10,10,3,1,1,2,6,1,2,,,,,7,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3666.5,3666.5,4,366.65,366.65,4,4,4,4,12,4,4,2,1,1,2,1,3,
3,3,9,10,10,3,2,10,10,3,1,3,4,2,1,2,3,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3334.5,3334.5,4,333.45,333.45,4,5,5,5,11,4,4,1,2,1,2,2,3,
3,3,9,10,10,3,2,10,10,3,1,7,3,1,,2,3,4,,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2566.55,2566.55,3,256.655,256.655,3,5,5,5,12,4,4,2,1,1,2,1,3,
3,3,9,10,10,3,2,10,10,3,2,1,3,5,,2,3,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,15,,,1,,,,,,7,,4000,4000,4,400,400,4,5,5,5,10,4,9,1,3,2,2,1,3,1
3,3,9,10,10,3,2,10,10,3,3,,,,,,,,,,,,,,,,,14,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,1808.25,1808.25,2,180.825,180.825,3,4,2,4,5,2,97,1,3,3,2,2,3,
3,3,9,10,10,3,2,10,10,3,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3936,3936,4,393.6,393.6,4,4,3,4,10,4,10,1,2,3,2,1,3,
3,3,9,10,10,3,2,10,10,3,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,7,,,,,,,,,,,1,,,,5,,,,2411,2411,3,241.1,241.1,3,5,5,5,5,2,97,1,5,3,2,2,3,1
3,3,9,10,10,3,2,10,10,3,3,,,,,,,,,,,,,,,,,14,,,,1,,,4,,,,,,,,,,,,,,1,,,4,,,,,3000,3000,3,300,300,3,5,5,5,4,2,7,1,3,3,2,2,3,1
3,3,9,10,10,3,2,10,10,3,3,,,,,,,,,,,,,,,,,14,,,,1,,,4,,,,,,,,,,,,,,1,,,4,,,,,5793,5793,5,579.3,579.3,5,5,4,4,10,4,97,1,3,3,2,1,3,
3,3,9,10,10,3,2,10,10,3,3,,,,,,,,,,,,,,,,,14,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,5000,5000,4,500,500,4,4,5,5,6,2,9,1,4,3,2,1,3,
3,3,9,10,10,3,2,10,10,3,3,,,,,,,4,,,,,,,,,,14,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,4865.04,4865.04,4,486.504,486.504,4,5,4,5,10,4,11,1,5,3,2,1,3,1
3,3,9,10,10,3,2,10,10,3,3,,,,,,3,,,,,,,,11,,,14,,,,,,,4,,,,,9,,,,,,,,,,,,4,,6,,,2314.2,2314.2,3,231.42,231.42,3,5,5,5,11,4,97,1,2,3,2,2,3,
3,3,9,10,10,3,2,10,10,3,3,,,,1,,,,,,,,,,,,,14,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,3471.3,3471.3,4,347.13,347.13,4,4,4,4,11,4,12,1,5,3,2,1,3,
3,3,90,91,,14,1,77,,13,2,1,3,4,,,3,4,5,6,,,,,,,,,,,,1,,,4,,,,,,,,,,,,,17,1,,,4,,,,8,5660.5,5660.5,5,62.2032967032967,,,5,5,5,12,4,13,1,2,2,1,2,3,
3,3,90,91,,14,1,77,,13,2,13,,,,2,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,4500,4500,4,49.4505494505495,,,5,5,5,1,1,9,2,4,2,1,2,3,
3,3,90,91,,14,1,77,,13,2,13,,,,2,3,4,,6,,,,,,12,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2000,2000,2,21.978021978022,,,5,5,5,11,4,9,2,2,2,1,2,3,1
3,3,90,91,,14,1,77,,13,2,13,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,3000,3000,3,32.967032967033,,,5,5,5,6,2,9,2,4,2,1,2,3,
3,3,90,91,,14,1,77,,13,2,13,,,1,2,,,,,,,,,,12,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,3000,3000,3,32.967032967033,,,5,5,5,8,3,9,2,5,2,1,2,3,
3,3,90,91,,14,1,77,,13,2,13,,,1,2,,,,,,,,,11,,13,,,,,1,,,,,,,,,,,,13,,,,17,1,,,,,6,,8,6500,6500,5,71.4285714285714,,,5,5,5,11,4,97,1,2,2,1,2,3,
3,3,90,91,,14,1,77,,13,2,13,,,1,2,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,2500,2500,3,27.4725274725275,,,5,5,5,6,2,9,2,5,2,1,2,3,
3,3,90,91,,14,1,77,,13,2,13,,,1,2,3,,,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,1,2,3,,,,,,3000,3000,3,32.967032967033,,,5,5,5,7,3,9,2,5,2,1,2,3,
3,3,90,91,,14,1,77,,13,2,13,,,1,2,3,4,,6,,,,,,12,,,,,,1,,,,,,,,,,,,,14,,,,1,,,,,,7,,37.5,37.5,1,.412087912087912,,,4,5,5,10,4,9,2,2,2,1,2,3,
3,3,90,91,,14,1,77,,13,2,13,2,1,1,2,3,,5,,,,,,,12,,,,,,,,,,,6,,,,,,,,,,,,,,,,5,,,,2175.6,2175.6,3,23.9076923076923,,,5,5,5,10,4,2,2,3,2,1,1,3,
3,3,90,91,,14,1,77,,13,2,13,3,2,,2,3,,,,,,,,11,,,,,,,1,,,4,,,,,,,,,,,,,,1,,,4,,,,,6400,6400,5,70.3296703296703,,,5,5,5,6,2,9,2,4,2,1,1,3,
3,3,90,91,,14,1,77,,13,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,12,,,,,,,,,,,6,,,6000,6000,5,65.9340659340659,,,4,4,4,1,1,16,1,3,3,1,1,3,
3,3,90,91,,14,1,77,,13,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,5085.648,5085.648,5,55.8862417582418,,,5,5,5,9,3,2,1,3,3,1,2,3,
3,3,90,91,,14,1,77,,13,3,,,,,2,,,,,,,,,,,,14,,,,1,,,,,,,8,,,,,13,,,,,1,,,,5,6,,,1500,1500,2,16.4835164835165,,,5,5,5,8,3,7,1,3,3,1,2,3,1
3,3,90,91,,14,1,77,,13,3,,,,,2,,,,,,,,,,,,14,,,,1,,,,,,7,,,,,,,,,,,1,,,,5,,,,8605.1,8605.1,5,94.5615384615385,,,4,4,4,1,1,97,1,5,3,1,1,3,
3,3,90,91,,14,1,77,,13,3,,,,,2,3,4,,,,,,,,,,14,,,,1,,3,,,,,,,,,,13,,,,,1,,3,,,6,,,5000,5000,4,54.9450549450549,,,4,5,5,8,3,7,2,3,3,1,2,3,1
3,3,90,91,,14,1,77,,13,4,,,,,2,,4,,6,,,,,,12,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5000,5000,4,54.9450549450549,,,5,5,5,12,4,9,2,2,4,1,2,3,1
3,3,90,91,,14,1,77,,13,4,,,,,2,,4,5,6,,,9,,,,13,,15,,,1,2,3,4,,,,,,,11,,13,,,,17,1,2,3,4,,6,,8,5000,5000,4,54.9450549450549,,,5,5,5,7,3,97,2,2,4,1,2,3,1
3,3,90,91,,14,1,77,,13,4,,,,,2,3,,,6,,,,,,,,,15,,,1,,3,,,,,,,,,12,13,,,,17,1,,3,,,6,,8,3000,3000,3,32.967032967033,,,5,5,5,8,3,9,2,1,4,1,1,3,
3,3,90,91,,14,1,77,,13,4,,,,,2,3,,5,,,,9,,,,,,15,,,,,,,,,,,9,,,,13,,,,,,,,,,6,,,4000,4000,4,43.956043956044,,,5,5,5,8,3,9,1,2,4,1,2,3,
3,3,90,91,,14,1,77,,13,4,,,,1,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,6280,6280,5,69.010989010989,,,5,5,5,12,4,2,2,2,4,1,1,3,1
3,3,90,91,,14,1,77,,13,4,,,,1,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,7850,7850,5,86.2637362637363,,,5,5,5,12,4,2,2,2,4,1,2,3,
3,3,90,91,,14,1,77,,13,4,,,,1,2,,,,,7,,,,11,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,7038,7038,5,77.3406593406594,,,5,5,5,11,4,2,2,1,4,1,2,3,1
3,3,90,91,,14,1,77,,13,4,,,,1,2,,,,6,,,,,,,,,15,,,,,,,,,,,9,,,,,,,,,,,,,,6,,,1762.8,1762.8,2,19.3714285714286,,,4,4,5,12,4,1,1,1,4,1,1,3,1
3,3,90,91,,14,1,77,,13,4,,,,1,2,3,4,5,6,7,,,,11,12,,,15,,,1,2,,,,,,,,,,,,,,,17,1,2,,,,,,8,4000,4000,4,43.956043956044,,,5,5,5,4,2,9,2,2,4,1,2,3,
3,3,90,91,,14,2,91,,14,3,,,,,,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,3396.3,3396.3,4,37.321978021978,,,4,5,4,12,4,13,1,4,3,2,1,3,
3,3,90,91,,14,2,91,,14,3,,,,,,,4,,,,,,,,,,14,,,,,,,,,,,,,10,,,,,,,,,,,,,6,,,5793,5793,5,63.6593406593407,,,4,4,4,10,4,12,1,3,3,2,1,3,
3,3,99,100,,14,1,86,,13,2,2,3,5,1,2,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,17,,2,,,,,,8,17716.2,,6,177.162,,,4,4,4,6,2,2,1,3,2,1,1,3,
3,3,99,100,,14,1,86,,13,2,3,1,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,8,2483.91663975757,2483.91663975757,3,24.8391663975757,,,4,4,4,10,4,2,1,5,2,1,5,3,
3,3,99,100,,14,1,86,,13,4,,,,,2,,,,,,,,,,,,,15,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,4710,4710,4,47.1,,,5,4,4,12,4,2,2,2,4,1,1,3,1
3,3,99,100,,14,1,86,,13,4,,,,,2,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,9531,9531,5,95.31,,,4,5,5,2,1,1,2,2,4,1,1,3,1
3,3,99,100,,14,1,86,,13,4,,,,1,,,,,,,,,,,,,,15,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,2214.525,2214.525,3,22.14525,,,4,4,4,6,2,2,1,2,4,1,1,3,
3,3,99,100,,14,1,86,,13,4,,,,1,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,15,,,1,,,,,,7,,7850,7850,5,78.5,,,5,5,5,12,4,2,1,1,4,1,1,3,1
3,3,99,100,,14,1,86,,13,4,,,,1,2,,,,,,,,,11,,,,15,,,1,,,,,,,,,,,,,,15,,,1,,,,,,7,,4701,4701,4,47.01,,,5,5,5,6,2,2,2,2,4,1,1,3,
3,3,99,100,,14,1,86,,13,4,,,,1,2,3,,,,,,,,,,,,15,,,,,,,,,,,,,11,,,,,,,,,,,,6,,,9420,9420,5,94.2,,,5,4,5,12,4,2,1,2,4,1,1,3,1
30,4,1,2,2,1,2,2,2,1,6,,,,,,,,,,,,,,,,,,,,17,,,3,,,,,,,,,,13,,,,,,,3,,,6,,,500,500,1,250,250,3,5,5,5,1,1,14,1,3,6,2,1,4,
30,4,11,12,12,11,2,12,12,11,3,,,,,,,,,,,,,,,,,14,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,5785.5,5785.5,5,482.125,482.125,4,5,5,5,11,4,97,1,4,3,2,2,4,
30,4,119,120,,14,1,106,,14,2,2,1,7,1,2,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,2718.9,2718.9,3,22.6575,,,4,4,4,9,3,1,2,5,2,1,2,4,1
30,4,179,180,,14,1,166,,14,3,,,,1,,,,,,,,,,,,,14,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,15369.642,,6,85.3869,,,4,4,4,8,3,2,1,4,3,1,1,4,
30,4,179,180,,14,1,166,,14,3,,,,1,2,,,,,,,,,,,,14,,,,1,,3,,5,,7,,,,,,,,,,,1,,3,,5,,,,7876.431,7876.431,5,43.75795,,,4,4,4,5,2,2,2,2,3,1,1,4,
30,4,179,180,,14,1,166,,14,4,,,,,2,,,,,,,,,,12,,,15,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,8972,8972,5,49.8444444444444,,,5,5,5,7,3,1,2,1,4,1,2,4,
30,4,180,181,,14,1,167,,14,3,,,,,2,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5660.5,5660.5,5,31.2734806629834,,,5,5,5,12,4,13,1,5,3,1,2,4,
30,4,19,20,20,11,1,6,6,2,3,,,,1,2,,,,,,,,,,12,,14,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,1316.841,1316.841,2,65.84205,65.84205,2,3,3,4,2,1,1,1,6,3,1,1,4,
30,4,2,3,3,1,2,3,3,1,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,13,,15,,,1,,,,,6,7,,3471.3,3471.3,4,1157.1,1157.1,5,5,5,5,11,4,97,1,4,3,2,1,4,
30,4,20,21,21,11,1,7,7,2,2,13,1,2,1,2,3,,,,,,,,,,,,,,17,,2,,,,,,,,,,,,,,,,,2,,,,,,,792.666666666667,792.666666666667,1,37.7460317460317,37.7460317460317,1,1,5,3,8,3,13,2,2,2,1,2,4,
30,4,20,21,21,11,1,7,7,2,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,14,,,,,,,,,,7,,1805.2,1805.2,2,85.9619047619047,85.9619047619047,2,3,5,3,4,2,1,1,5,3,1,2,4,
30,4,20,21,21,11,1,7,7,2,3,,,,,,,,,,,,,,,,,14,,,,1,,3,,,,,,9,,,,,,,,,1,,3,,,6,,,3588.8,3588.8,4,170.895238095238,170.895238095238,3,4,5,4,7,3,1,1,4,3,1,2,4,
30,4,21,22,22,11,1,8,8,3,2,13,,,1,2,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,17,,2,,,,,,8,2621.988,2621.988,3,119.181272727273,119.181272727273,3,2,4,4,3,1,9,1,5,2,1,2,4,
30,4,210,211,,14,1,197,,14,2,13,,,,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,20000,,6,94.7867298578199,,,4,5,4,12,4,9,1,6,2,1,2,4,
30,4,210,211,,14,1,197,,14,2,2,1,,1,2,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,3,,,,,,2542.824,2542.824,3,12.0512985781991,,,5,5,5,9,3,1,2,2,2,1,1,4,1
30,4,239,240,,14,1,226,,14,3,,,,,,,4,,6,,,,,,,,14,,,,,,,,,,,,,,11,,,,,,,,,,,,6,,,9130,9130,5,38.0416666666667,,,3,5,4,8,3,1,1,4,3,1,2,4,
30,4,25,26,26,11,2,26,26,11,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,10,,,13,,,,,,,,,,6,,,6780.864,6780.864,5,260.802461538462,260.802461538462,3,4,4,4,9,3,97,1,3,3,2,1,4,
30,4,25,26,26,11,2,26,26,11,3,,,,,,,,,,,,,,,,,14,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,3500,3500,4,134.615384615385,134.615384615385,3,5,5,5,8,3,9,1,6,3,2,2,4,
30,4,29,30,30,11,1,16,16,11,3,,,,,,,,,,,,,,,,,14,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,2633.682,2633.682,3,87.7894,87.7894,2,5,5,4,2,1,2,1,4,3,1,1,4,2
30,4,29,30,30,11,1,16,16,11,3,,,,1,2,3,,,,,,,,,,,14,,,,1,,,,5,,,,,,,,13,,,,,1,,,,5,6,,,5204.628,5204.628,5,173.4876,173.4876,3,4,4,4,7,3,2,1,4,3,1,1,4,
30,4,29,30,30,11,2,30,30,11,2,13,10,,,,,,,6,,,,10,,,,14,,,17,1,,,,,,,,,,,,,,,,,1,,,,,,,,11890,,6,396.333333333333,,,4,5,5,8,3,13,2,5,2,2,2,4,
30,4,29,30,30,11,2,30,30,11,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,7,,,,,,,,,,,1,,,,5,,,,6297.2,6297.2,5,209.906666666667,209.906666666667,3,4,5,5,10,4,1,1,3,3,2,2,4,
30,4,299,300,,14,1,286,,14,3,,,,1,2,3,4,,,,8,,,,,,14,,,,,,3,,,,,,,,,,,,,,,,,3,,,,,,6991.968,6991.968,5,23.30656,,,4,4,5,3,1,2,1,5,3,1,1,4,
30,4,299,300,,14,1,286,,14,4,,,,,2,3,4,,6,,,9,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,14047.65,,6,46.8255,,,4,5,5,9,3,1,2,2,4,1,1,4,1
30,4,299,300,,14,1,286,,14,4,,,,1,,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,3090,3090,4,10.3,,,4,4,3,2,1,2,2,2,4,1,1,4,1
30,4,299,300,,14,1,286,,14,6,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,26574.3,,6,88.581,,,5,5,3,6,2,2,2,2,6,1,1,4,
30,4,299,300,,14,2,300,,14,2,3,,,1,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1815.804,1815.804,2,6.05268,,,5,5,5,1,1,2,1,5,2,2,1,4,
30,4,3,4,4,2,2,4,4,2,3,,,,,,,,,,,,,,,,,14,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,5000,5000,4,1250,1250,5,5,5,5,8,3,13,1,4,3,2,1,4,
30,4,3,4,4,2,2,4,4,2,6,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,13,,,,,,,,,,6,,,935.7,935.7,1,233.925,233.925,3,5,5,5,3,1,1,1,4,6,2,2,4,
30,4,329,330,,14,2,330,,14,2,1,3,,1,,3,,,,,,,,,12,,,,,,1,,,4,,,,,,,,,,,,,,1,,,4,,,,,17479.92,,6,52.9694545454546,,,3,3,2,3,1,2,1,3,2,2,1,4,1
30,4,329,330,,14,2,330,,14,4,,,,1,2,3,,,6,,,9,,,,,,15,,,1,,,,,6,,,,,,,13,,,,17,1,,,,5,6,,8,6082.9434,6082.9434,5,18.4331618181818,,,5,5,5,1,1,2,1,2,4,2,1,4,
30,4,39,40,40,12,1,26,26,11,3,,,,1,2,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,15,,,1,,,,,,7,,2988.5415,2988.5415,3,74.7135375,74.7135375,2,4,5,5,8,3,2,1,5,3,1,1,4,
30,4,44,45,45,12,1,31,31,12,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,4562,4562,4,101.377777777778,101.377777777778,3,3,4,3,6,2,1,2,4,3,1,2,4,2
30,4,49,50,50,12,1,36,36,12,3,,,,,,,,,,,,,,,,,14,,,,,,3,,,,,,,,,,,,,,,,,3,,,,,,2698.8,2698.8,3,53.976,53.976,2,5,5,5,10,4,1,2,4,3,1,2,4,
30,4,5,6,6,2,2,6,6,2,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,3500,3500,4,583.333333333333,583.333333333333,5,5,5,5,11,4,97,1,5,3,2,1,4,
30,4,59,60,60,12,1,46,46,12,2,4,9,10,,2,,,,,,,,,,,,,,,,1,2,,4,,,,,,,,,,,,,,1,2,,4,,,,,3471.3,3471.3,4,57.855,57.855,2,3,5,5,11,4,97,2,2,2,1,2,4,1
30,4,59,60,60,12,1,46,46,12,3,,,,,,,,,,,,,,,,,14,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,7177.6,7177.6,5,119.626666666667,119.626666666667,3,3,5,5,7,3,1,1,5,3,1,2,4,
30,4,59,60,60,12,1,46,46,12,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,5785.5,5785.5,5,96.425,96.425,2,5,5,5,11,4,14,1,5,3,1,2,4,
30,4,59,60,60,12,1,46,46,12,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,543.78,543.78,1,9.063,9.063,1,3,2,3,9,3,1,1,2,3,1,1,4,
30,4,60,61,,13,1,47,47,12,2,1,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,3390.432,3390.432,4,55.5808524590164,,,4,4,4,9,3,2,1,4,2,1,1,4,
30,4,60,61,,13,1,47,47,12,2,13,,,,,,,,,,,,,,,,,,,17,,,,,,,7,,,,,,,,,,,,,,,5,,,,9124,9124,5,149.573770491803,,,4,5,5,6,2,1,2,6,2,1,1,4,
30,4,60,61,,13,1,47,47,12,3,,,,,,,,,,,,,,,,,14,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,6126.113,6126.113,5,100.428081967213,,,3,4,3,5,2,1,1,5,3,1,2,4,
30,4,62,63,,13,1,49,49,12,4,,,,1,2,,,5,6,7,,9,,,,,,15,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,4710,4710,4,74.7619047619048,,,4,4,4,12,4,2,1,2,4,1,2,4,1
30,4,7,8,8,3,2,8,8,3,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,10,,,,,,,,,,,,,6,,,1361.853,1361.853,2,170.231625,170.231625,3,5,5,5,1,1,12,1,6,3,2,1,4,1
30,4,7,8,8,3,2,8,8,3,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,6146.5,6146.5,5,768.3125,768.3125,5,4,5,5,1,1,12,1,5,3,2,1,4,1
